product_id,sku_id,name,category,subcategory,brand,price_inr,rating,review_count,inventory_count,availability,is_active,catalog_status,color,material,room,style,unit,description,attributes_json,search_keywords,created_at
PRD60610,FUR06771,Avi Gh Br Bed Headboard,Bed,Bed,VIX,1000,4.7,6,20,in_stock,TRUE,Current,Green,Metal frame,Hotel Room,Scandinavian,NOS,Avi Gh Br Bed Headboard is a scandinavian bed from VIX. It is suitable for hotel room use and comes in green with metal frame finish. Suitable for residential and hospitality interiors.,"{""color"": ""Green"", ""material"": ""Metal frame"", ""room"": ""Hotel Room"", ""style"": ""Scandinavian"", ""unit"": ""NOS"", ""series"": ""8021""}",avi gh br bed headboard bed bed vix green metal frame hotel room scandinavian bed bedroom furniture sleeping frame,"March 31, 2026"
PRD60611,FUR06772,Avi Gh Br Bed Side Frame,Bed,Bed,VIX,1000,4.4,14,3,low_stock,TRUE,Current,Olive,Upholstered fabric,Guest Room,Rustic,NOS,Avi Gh Br Bed Side Frame is a rustic bed from VIX. It is suitable for guest room use and comes in olive with upholstered fabric finish. Suitable for residential and hospitality interiors.,"{""color"": ""Olive"", ""material"": ""Upholstered fabric"", ""room"": ""Guest Room"", ""style"": ""Rustic"", ""unit"": ""NOS"", ""series"": ""8021""}",avi gh br bed side frame bed bed vix olive upholstered fabric guest room rustic bed bedroom furniture sleeping frame,"March 31, 2026"
PRD55954,FWC178648,Amour,Fabric,Curtain Fabric,SAR,1000,3.6,139,0,out_of_stock,TRUE,Current,Maroon,Velvet,Living Room,Classic,MTR,"Amour is a classic curtain fabric from SAR. It is suitable for living room use and comes in maroon with velvet finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Maroon"", ""material"": ""Velvet"", ""room"": ""Living Room"", ""style"": ""Classic"", ""unit"": ""MTR"", ""size"": ""54"", ""series"": ""921""}",amour fabric curtain fabric sar maroon velvet living room classic curtain fabric upholstery cloth drape textile material,"April 20, 2026"
PRD55522,FWC200951,Fleur Iv Teramo Fabric,Fabric,Curtain Fabric,DDHS,1000,4,63,35,in_stock,TRUE,Current,Mustard,Blackout fabric,Office,Luxury,MTR,"Fleur Iv Teramo Fabric is a luxury curtain fabric from DDHS. It is suitable for office use and comes in mustard with blackout fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Mustard"", ""material"": ""Blackout fabric"", ""room"": ""Office"", ""style"": ""Luxury"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""426""}",fleur iv teramo fabric fabric curtain fabric ddhs mustard blackout fabric office luxury curtain fabric upholstery cloth drape textile material,"May 22, 2025"
PRD44996,FWC218478,Matte Jacquards Ii,Fabric,Curtain Fabric,DDCF,1000,4.6,2,5,in_stock,TRUE,Current,Navy,Linen blend,Bedroom,Minimal,MTR,"Matte Jacquards Ii is a minimal curtain fabric from DDCF. It is suitable for bedroom use and comes in navy with linen blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Navy"", ""material"": ""Linen blend"", ""room"": ""Bedroom"", ""style"": ""Minimal"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""207""}",matte jacquards ii fabric curtain fabric ddcf navy linen blend bedroom minimal curtain fabric upholstery cloth drape textile material,"May 20, 2025"
PRD31863,FWC146116,Lucy,Fabric,Curtain Fabric,KC,1000,3.7,138,5,in_stock,TRUE,Current,Charcoal,Polyester,Dining Room,Classic,MTR,"Lucy is a classic curtain fabric from KC. It is suitable for dining room use and comes in charcoal with polyester finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Charcoal"", ""material"": ""Polyester"", ""room"": ""Dining Room"", ""style"": ""Classic"", ""unit"": ""MTR"", ""size"": ""48"", ""series"": ""28908""}",lucy fabric curtain fabric kc charcoal polyester dining room classic curtain fabric upholstery cloth drape textile material,"April 20, 2026"
PRD52729,LIN11155,Bedsheet Alpha Al-11-S,Linen,Bedsheet,AE,1000,3.5,11,8,in_stock,TRUE,Current,Gold,Microfiber,Living Room,Traditional,NOS,Bedsheet Alpha Al-11-S is a traditional bedsheet from AE. It is suitable for living room use and comes in gold with microfiber finish. Suitable for residential and hospitality interiors.,"{""color"": ""Gold"", ""material"": ""Microfiber"", ""room"": ""Living Room"", ""style"": ""Traditional"", ""unit"": ""NOS"", ""size"": ""1.52X2.24""}",bedsheet alpha al-11-s linen bedsheet ae gold microfiber living room traditional bedsheet pillow linen bedding soft furnishing,"May 13, 2023"
PRD57320,FWC213425,Sparkle Sparkle Velvet,Fabric,Curtain Fabric,MF,1000,4,31,35,in_stock,TRUE,Current,Green,Jacquard,Hotel Room,Rustic,MTR,"Sparkle Sparkle Velvet is a rustic curtain fabric from MF. It is suitable for hotel room use and comes in green with jacquard finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Green"", ""material"": ""Jacquard"", ""room"": ""Hotel Room"", ""style"": ""Rustic"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""13""}",sparkle sparkle velvet fabric curtain fabric mf green jacquard hotel room rustic curtain fabric upholstery cloth drape textile material,"April 3, 2025"
PRD55259,FWC172676,Triumph,Fabric,Curtain Fabric,APS,1000,4.5,19,20,in_stock,TRUE,Current,Black,Cotton blend,Office,Rustic,MTR,"Triumph is a rustic curtain fabric from APS. It is suitable for office use and comes in black with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Black"", ""material"": ""Cotton blend"", ""room"": ""Office"", ""style"": ""Rustic"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""TRIUM28""}",triumph fabric curtain fabric aps black cotton blend office rustic curtain fabric upholstery cloth drape textile material,"July 3, 2025"
PRD44996,FWC218512,Matte Jacquards Ii,Fabric,Curtain Fabric,DDCF,1000,4,18,20,in_stock,TRUE,Current,Pink,Sheer fabric,Balcony,Scandinavian,MTR,"Matte Jacquards Ii is a scandinavian curtain fabric from DDCF. It is suitable for balcony use and comes in pink with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Pink"", ""material"": ""Sheer fabric"", ""room"": ""Balcony"", ""style"": ""Scandinavian"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""241""}",matte jacquards ii fabric curtain fabric ddcf pink sheer fabric balcony scandinavian curtain fabric upholstery cloth drape textile material,"July 19, 2025"
PRD44697,FWC153110,Fleur Ii Teramo Fabric,Fabric,Curtain Fabric,DDHS,1020,4.9,42,5,in_stock,TRUE,Current,Brown,Cotton blend,Office,Rustic,MTR,"Fleur Ii Teramo Fabric is a rustic curtain fabric from DDHS. It is suitable for office use and comes in brown with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Brown"", ""material"": ""Cotton blend"", ""room"": ""Office"", ""style"": ""Rustic"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""212""}",fleur ii teramo fabric fabric curtain fabric ddhs brown cotton blend office rustic curtain fabric upholstery cloth drape textile material,"June 12, 2025"
PRD31712,ACC05802,Pn Decor Pn Af,Accessories,Artificial Flower,PWDPL,1020,4.2,16,5,in_stock,TRUE,Current,Pink,Artificial silk,Office,Traditional,NOS,Pn Decor Pn Af is a traditional artificial flower from PWDPL. It is suitable for office use and comes in pink with artificial silk finish. Suitable for residential and hospitality interiors.,"{""color"": ""Pink"", ""material"": ""Artificial silk"", ""room"": ""Office"", ""style"": ""Traditional"", ""unit"": ""NOS""}",pn decor pn af accessories artificial flower pwdpl pink artificial silk office traditional decor accessories artifact home styling,"March 30, 2025"
PRD51618,FWC255129,Crest Reaches Fwpl,Fabric,Curtain Fabric,APS,1030,3.7,22,50,in_stock,TRUE,Current,Grey,Cotton blend,Office,Minimal,MTR,"Crest Reaches Fwpl is a minimal curtain fabric from APS. It is suitable for office use and comes in grey with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Grey"", ""material"": ""Cotton blend"", ""room"": ""Office"", ""style"": ""Minimal"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""CRES034""}",crest reaches fwpl fabric curtain fabric aps grey cotton blend office minimal curtain fabric upholstery cloth drape textile material,"October 27, 2025"
PRD44697,FWC153108,Fleur Ii Teramo Fabric,Fabric,Curtain Fabric,DDHS,1030,4.2,6,5,in_stock,TRUE,Current,Charcoal,Linen blend,Dining Room,Classic,MTR,"Fleur Ii Teramo Fabric is a classic curtain fabric from DDHS. It is suitable for dining room use and comes in charcoal with linen blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Charcoal"", ""material"": ""Linen blend"", ""room"": ""Dining Room"", ""style"": ""Classic"", ""unit"": ""MTR"", ""size"": ""54"", ""series"": ""210""}",fleur ii teramo fabric fabric curtain fabric ddhs charcoal linen blend dining room classic curtain fabric upholstery cloth drape textile material,"April 15, 2026"
PRD58139,FWC248859,Capri Stripe D-01 Fw35 Na,Fabric,Curtain Fabric,BSMPL,1030,4.9,44,5,in_stock,TRUE,Current,Natural,Cotton blend,Dining Room,Rustic,MTR,"Capri Stripe D-01 Fw35 is a rustic curtain fabric from BSMPL. It is suitable for dining room use and comes in natural with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Natural"", ""material"": ""Cotton blend"", ""room"": ""Dining Room"", ""style"": ""Rustic"", ""unit"": ""MTR"", ""size"": ""48''"", ""series"": ""NA""}",capri stripe d-01 fw35 fabric curtain fabric bsmpl natural cotton blend dining room rustic curtain fabric upholstery cloth drape textile material,"April 20, 2025"
PRD55522,FWC200977,Fleur Iv Teramo Fabric,Fabric,Curtain Fabric,DDHS,1030,4.2,59,20,in_stock,TRUE,Current,Walnut,Velvet,Balcony,Scandinavian,MTR,"Fleur Iv Teramo Fabric is a scandinavian curtain fabric from DDHS. It is suitable for balcony use and comes in walnut with velvet finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Walnut"", ""material"": ""Velvet"", ""room"": ""Balcony"", ""style"": ""Scandinavian"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""452""}",fleur iv teramo fabric fabric curtain fabric ddhs walnut velvet balcony scandinavian curtain fabric upholstery cloth drape textile material,"November 12, 2025"
PRD50697,FWC138726,Solitude Ii Sheer Srd 73310P Plain,Fabric,Curtain Fabric,SDD,1030,3.8,35,12,in_stock,TRUE,Current,Charcoal,Cotton blend,Hotel Room,Rustic,MTR,"Solitude Ii Sheer Srd 73310P Plain is a rustic curtain fabric from SDD. It is suitable for hotel room use and comes in charcoal with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Charcoal"", ""material"": ""Cotton blend"", ""room"": ""Hotel Room"", ""style"": ""Rustic"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""217""}",solitude ii sheer srd 73310p plain fabric curtain fabric sdd charcoal cotton blend hotel room rustic curtain fabric upholstery cloth drape textile material,"June 27, 2025"
PRD34807,FWC220357,The White Window,Fabric,Curtain Fabric,DDCF,1030,3.5,4,35,in_stock,TRUE,Current,White,Sheer fabric,Guest Room,Rustic,MTR,"The White Window is a rustic curtain fabric from DDCF. It is suitable for guest room use and comes in white with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""White"", ""material"": ""Sheer fabric"", ""room"": ""Guest Room"", ""style"": ""Rustic"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""57""}",the white window fabric curtain fabric ddcf white sheer fabric guest room rustic curtain fabric upholstery cloth drape textile material,"October 16, 2025"
PRD56960,FWC196274,Lounge Textures Easy Fabric,Fabric,Curtain Fabric,DDHS,1040,4,24,8,in_stock,TRUE,Current,Beige,Velvet,Hotel Room,Scandinavian,MTR,"Lounge Textures Easy Fabric is a scandinavian curtain fabric from DDHS. It is suitable for hotel room use and comes in beige with velvet finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Beige"", ""material"": ""Velvet"", ""room"": ""Hotel Room"", ""style"": ""Scandinavian"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""34""}",lounge textures easy fabric fabric curtain fabric ddhs beige velvet hotel room scandinavian curtain fabric upholstery cloth drape textile material,"September 24, 2025"
PRD56708,FWC154655,Aqua 04,Fabric,Curtain Fabric,KDH,1040,3.9,4,12,in_stock,TRUE,Current,Silver,Cotton blend,Living Room,Traditional,MTR,"Aqua 04 is a traditional curtain fabric from KDH. It is suitable for living room use and comes in silver with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Silver"", ""material"": ""Cotton blend"", ""room"": ""Living Room"", ""style"": ""Traditional"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""445""}",aqua 04 fabric curtain fabric kdh silver cotton blend living room traditional curtain fabric upholstery cloth drape textile material,"June 2, 2025"
PRD32024,FWC223686,Alcazar,Fabric,Curtain Fabric,KDH,1050,4.6,7,5,in_stock,TRUE,Current,Natural,Sheer fabric,Kids Room,Rustic,MTR,"Alcazar is a rustic curtain fabric from KDH. It is suitable for kids room use and comes in natural with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Natural"", ""material"": ""Sheer fabric"", ""room"": ""Kids Room"", ""style"": ""Rustic"", ""unit"": ""MTR"", ""size"": ""54''"", ""series"": ""59""}",alcazar fabric curtain fabric kdh natural sheer fabric kids room rustic curtain fabric upholstery cloth drape textile material,"April 16, 2026"
PRD50995,FWC220547,Sarova Satin Texture Sa 34442P Plain,Fabric,Curtain Fabric,SDF,1050,3.8,363,5,in_stock,TRUE,Current,White,Cotton blend,Bedroom,Luxury,MTR,"Sarova Satin Texture Sa 34442P Plain is a luxury curtain fabric from SDF. It is suitable for bedroom use and comes in white with cotton blend finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""White"", ""material"": ""Cotton blend"", ""room"": ""Bedroom"", ""style"": ""Luxury"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""54""}",sarova satin texture sa 34442p plain fabric curtain fabric sdf white cotton blend bedroom luxury curtain fabric upholstery cloth drape textile material,"June 23, 2025"
PRD59986,FWC232297,Sarova Iii Sheer Sa 13723 Dyed Zari Emb- 377221 377221/Em-1824,Fabric,Curtain Fabric,Generic,1050,4.2,24,12,in_stock,TRUE,Current,Natural,Sheer fabric,Living Room,Rustic,MTR,"Sarova Iii Sheer Sa 13723 Dyed Zari Emb- 377221 377221/Em-1824 is a rustic curtain fabric from Generic. It is suitable for living room use and comes in natural with sheer fabric finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""Natural"", ""material"": ""Sheer fabric"", ""room"": ""Living Room"", ""style"": ""Rustic"", ""unit"": ""MTR"", ""size"": ""48"", ""series"": ""322""}",sarova iii sheer sa 13723 dyed zari emb- 377221 377221/em-1824 fabric curtain fabric nan natural sheer fabric living room rustic curtain fabric upholstery cloth drape textile material,"April 17, 2026"
PRD37731,FWC182198,Fleur Iii Teramo,Fabric,Curtain Fabric,HICF,1050,3.9,22,3,low_stock,TRUE,Current,White,Velvet,Living Room,Minimal,MTR,"Fleur Iii Teramo is a minimal curtain fabric from HICF. It is suitable for living room use and comes in white with velvet finish. Useful for curtains, upholstery, drapes, cushions, and soft furnishing projects.","{""color"": ""White"", ""material"": ""Velvet"", ""room"": ""Living Room"", ""style"": ""Minimal"", ""unit"": ""MTR"", ""size"": ""54\"""", ""series"": ""347""}",fleur iii teramo fabric curtain fabric hicf white velvet living room minimal curtain fabric upholstery cloth drape textile material,"October 3, 2025"
